"year_category","region","A_adjusted","B_adjusted","C_adjusted","D_adjusted","F_adjusted","G_adjusted","H_adjusted","J_adjusted","K_adjusted","L_adjusted","N_adjusted","O_adjusted","P_adjusted","CRF01_AE_adjusted","CRF02_AG_adjusted","CRF03_A6B_adjusted","CRF04_cpx_adjusted","CRF05_DF_adjusted","CRF06_cpx_adjusted","CRF07_BC_adjusted","CRF08_BC_adjusted","CRF09_cpx_adjusted","CRF10_CD_adjusted","CRF11_cpx_adjusted","CRF12_BF_adjusted","CRF13_cpx_adjusted","CRF14_BG_adjusted","CRF15_01B_adjusted","CRF16_A2D_adjusted","CRF17_BF1_adjusted","CRF18_cpx_adjusted","CRF19_cpx_adjusted","CRF20_BG_adjusted","CRF21_A2D_adjusted","CRF22_01A1_adjusted","CRF23_BG_adjusted","CRF24_BG_adjusted","CRF25_cpx_adjusted","CRF26_A5U_adjusted","CRF27_cpx_adjusted","CRF28_BF1_adjusted","CRF29_BF1_adjusted","CRF30_0206_adjusted","CRF31_BC_adjusted","CRF32_06A6_adjusted","CRF33_01B_adjusted","CRF34_01B_adjusted","CRF35_A1D_adjusted","CRF36_cpx_adjusted","CRF37_cpx_adjusted","CRF38_BF1_adjusted","CRF39_BF1_adjusted","CRF40_BF1_adjusted","CRF41_CD_adjusted","CRF42_BF1_adjusted","CRF43_02G_adjusted","CRF44_BF_adjusted","CRF45_cpx_adjusted","CRF46_BF1_adjusted","CRF47_BF1_adjusted","CRF48_01B_adjusted","CRF49_cpx_adjusted","CRF50_A1D_adjusted","CRF51_01B_adjusted","CRF52_01B_adjusted","CRF53_01B_adjusted","CRF54_01B_adjusted","CRF55_01B_adjusted","CRF56_cpx_adjusted","CRF57_BC_adjusted","CRF58_01B_adjusted","CRF59_01B_adjusted","CRF60_BC_adjusted","CRF61_BC_adjusted","CRF62_BC_adjusted","CRF63_02A1_adjusted","CRF64_BC_adjusted","CRF65_cpx_adjusted","CRF66_BF1_adjusted","CRF67_01B_adjusted","CRF68_01B_adjusted","CRF69_01B_adjusted","CRF70_BF_adjusted","CRF71_BF_adjusted","CRF72_BF_adjusted","CRF73_BG_adjusted","CRF74_01B_adjusted","CRF75_BF1_adjusted","CRF76_01B_adjusted","CRF77_cpx_adjusted","CRF78_cpx_adjusted","CRF79_0107_adjusted","CRF80_0107_adjusted","CRF81_cpx_adjusted","CRF82_cpx_adjusted","CRF83_cpx_adjusted","CRF84_A1D_adjusted","CRF85_BC_adjusted","CRF86_BC_adjusted","CRF87_cpx_adjusted","CRF88_BC_adjusted","CRF89_BF1_adjusted","CRF90_BF1_adjusted","CRF91_cpx_adjusted","CRF92_C2U_adjusted","CRF93_cpx_adjusted","CRF94_cpx_adjusted","CRF95_02B_adjusted","CRF96_cpx_adjusted","CRF97_01b_adjusted","CRF98_06B_adjusted","CRF99_BF1_adjusted","CRF100_01C_adjusted","CRF101_01B_adjusted","CRF102_0107_adjusted","CRF103_01B_adjusted","CRF104_0107_adjusted","CRF105_0108_adjusted","CRF106_cpx_adjusted","CRF107_01B_adjusted","CRF108_BC_adjusted","CRF109_0107_adjusted","CRF110_BC_adjusted","CRF111_01C_adjusted","CRF112_01B_adjusted","CRF113_0107_adjusted","CRF114_0155_adjusted","CRF115_01C_adjusted","CRF116_0108_adjusted","CRF117_0107_adjusted","CRF118_BC_adjusted","CRF119_0107_adjusted","CRF120_0107_adjusted","CRF121_0107_adjusted","CRF122_BF1_adjusted","CRF123_0107_adjusted","CRF124_cpx_adjusted","CRF125_0107_adjusted","CRF126_0755_adjusted","CRF127_07109_adjusted","CRF128_07B_adjusted","CRF129_56G_adjusted","CRF130_A1B_adjusted","CRF131_A1B_adjusted","CRF132_94B_adjusted","CRF133_A6B_adjusted","CRF134_0107_adjusted","CRF135_0107_adjusted","CRF136_0107_adjusted","CRF137_0107_adjusted","CRF138_cpx_adjusted","CRF139_02B_adjusted","CRF140_0107_adjusted","CRF141_BF1_adjusted","CRF142_BC_adjusted","CRF143_cpx_adjusted","CRF145_0755_adjusted","CRF146_BC_adjusted","CRF147_A6B_adjusted","CRF148_cpx_adjusted","CRF149_01B_adjusted","CRF150_01B_adjusted","CRF151_0107_adjusted","CRF152_DG_adjusted","CRF153_55B_adjusted","CRF154_0755_adjusted","CRF155_0755_adjusted","CRF156_0755_adjusted","CRF157_A6C_adjusted","CRF159_01103_adjusted","CRF170_0107_adjusted","Number of unspecified CRFs_adjusted","total_CRF_adjusted","other_CRF_adjusted","URFs_adjusted","unspecified_recombinants_adjusted","total_recombinants_adjusted","Total number genotyped_adjusted","total_recorded_genotypes_adj"
"2005-2009","east_asia",0.00204376468804362,0.419147111397104,0.0179953652118827,0.00072526873840611,0.000858653231488436,0.00205847016473197,4.76305241899887e-05,0,3.99532357514707e-05,0,0,0,0,0.294021207266184,0.00467665995228028,7.03937963240199e-05,0,0.000239719414508824,0.000528121048658533,0.164397953143145,0.0507521088935469,1.23384992761895e-05,9.98830893786769e-06,9.98830893786769e-06,0.000132198206530602,2.66354905009805e-05,0,9.32242167534317e-05,0,0,0,0,0,0,2.66354905009805e-05,0,0,0,0,0,0,0,0,0,0,0.000101547807534988,0,0,0,0,0,0,0,0,2.66354905009805e-05,3.66237994388482e-05,0,0,0,0,0,0,0,0,0,0,0,0.00985659009555689,2.66354905009805e-05,5.99298536272061e-05,1.71228153220589e-05,0.000504552291490002,0,0,2.66354905009805e-05,2.33060541883579e-05,9.98830893786769e-05,0.000126518579879657,0,0.000134176283398689,3.99532357514707e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256392336251833,0.528641205775674,1605.64225146199,0.0226411452391925,0.00580143179353439,0.557083782808401,25180.8869908729,25029.2618655596
"2010-2014","east_asia",0.00109551557901279,0.231693191611103,0.0160051283221854,0.000220359039069528,0.000264698971897173,0.00107863217332738,2.36347234333248e-05,1.2512500641172e-05,1.2512500641172e-05,0,0,0,0,0.392550728891156,0.00446182366613505,9.95041717655103e-05,2.50250012823439e-05,0,9.89828175721281e-05,0.235364398924089,0.0457990625320441,1.30338548345541e-05,1.30338548345541e-05,3.38880225698407e-05,4.17083354705732e-06,2.43298623578343e-05,0,5.21354193382165e-05,0,0,3.33666683764585e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95138924509553e-05,0,0,0,0,0,0,0,0,0,1.30338548345541e-05,0,0,0,0,0,0,0,0.000312812516029299,4.17083354705732e-05,0,0,0.025064433865383,1.39027784901911e-05,0.000229395845088152,1.19166672773066e-05,0.00210602267736233,0,0,0.000173784731127388,2.69366333247452e-05,0.00021688334444698,0.000393448631272407,0,0.0012246610002547,0.000696876771820827,0,0,0,0,0,0,0,0,0,2.08541677352866e-05,9.38437548087896e-05,0,0,0,0,0,3.12812516029299e-05,7.2989587073503e-05,6.25625032058598e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78055569803821e-05,0,0,0,0,2.78055569803821e-05,0,0,0,0,2.78055569803821e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132602715128229,0.710859791151186,3661.84126984127,0.0337545115982661,0.00497951182923676,0.749593814578689,48135.9181139122,47952.0454948646
"2015-2019","east_asia",0.000874698036540061,0.0629063027535808,0.00964898368531648,3.63963929374485e-05,4.07422309001289e-05,0.000257898321597816,2.82479467574227e-05,6.51875694402062e-06,6.51875694402062e-06,0,0,0,0,0.432831227931063,0.000703618327645226,5.10635960614949e-05,1.30375138880412e-05,0,6.31504578951998e-05,0.330575657456962,0.0761779414340147,2.03711154500644e-06,2.03711154500644e-06,2.03711154500644e-06,3.25937847201031e-05,1.90130410867268e-05,0,6.2471420713531e-05,0,0,6.51875694402062e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63600860785116e-05,0,0,0,0,0,0,0,0,0,2.03711154500644e-06,0,2.71614872667526e-05,0,0,0,0,0,9.77813541603093e-05,9.23490567069588e-05,5.43229745335052e-06,0,0.0291272223034345,1.0864594906701e-05,0.000415570755181315,0.000233588790494072,0.00354267278420254,0,0,0.000130375138880412,2.64824500850838e-05,0.000741508602382346,0.000881118646933454,1.62968923600516e-05,0.00260071240579156,0.00173561903634549,0,0,0,0,0,0,0,0,0.000440016093721392,4.88906770801547e-05,0.000306924806114304,1.62968923600516e-05,0,0,2.71614872667526e-05,0,0.0020751376271799,0.000171117369780541,0.000114078246520361,1.62968923600516e-05,0,0,0,0,0,0,0,8.14844618002578e-05,0,0,0,3.25937847201031e-05,3.25937847201031e-05,0,0.000130375138880412,1.62968923600516e-05,0.000179265815960567,4.34583796268041e-05,0,0,0,0,4.34583796268041e-05,0,0,0,0,4.34583796268041e-05,0,0.000602985017321908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000317789401021005,0.885025238377886,7329.99642857143,0.0349185965205164,0.00624985822007977,0.926193693118482,61732.4086367881,61361.3919701214
"1990-1994","eeca",0.681391155905083,0.121314831594801,0.0226263850790303,0.00459925098266003,0,0.10364086752413,0.00279814570273722,0,0,0,0,0,0,0.000804064857108397,0.0132361445708613,0.00777778121395238,0,0,0.000402032428554199,0,0,0,0,0.000402032428554199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381930807126489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608151362116794,0,0,0.00281422699987939,0.0636293632115587,428.855437665782,428.855437665782
"1995-1999","eeca",0.739939392215153,0.126828698566616,0.0159730741761965,0.00789298767108153,0,0.0266980365397369,0.00161642017374986,0,0,0,0,0,0,0.00155570488397231,0.00653694831204863,0.0484154939571049,0,0,9.95332619304102e-05,0,0,0,0,9.95332619304102e-05,0,0,0,0,0,0,0.00019243097306546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945565988338897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066355304533441,0,0.0139993532905122,0.000696732833512872,0.0810513906574661,1737.02287464057,1732.22287464057
"2000-2004","eeca",0.858949152199002,0.0751526535107961,0.00704338256130123,0.00134866073771116,0.00208964352949014,0.00719079410663055,0,0,0,0,0,0,0,0.00208784211265437,0.0134904656152818,0.0227746405799961,0,0,6.00472278589121e-05,0,0,0,0,6.00472278589121e-05,0,0,0,0,0,0,0.000232182614387793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570448664659665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444097120246345,0,0.00339567073542148,0.000420330595012384,0.0482257133550684,2877.78884102713,2871.30312674141
"2005-2009","eeca",0.850841620123934,0.0816203973844468,0.00248616739547142,7.98921427771994e-05,0.00139012328432327,0.012937210298493,0,0,0,0,0,0,0,0.00127960582014814,0.0256908259771369,0.0130047574455842,0,0,0.000543266570884956,0,0,0,0,7.98921427771994e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00908680940848978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496851573650212,0,0.000400187006093063,0.000559244999440396,0.0506445893705546,2164.15989497318,2158.08197289526
"2010-2014","eeca",0.784299443647173,0.088381307151302,0.00676953564415833,0.000269139448960073,0.000153040078820433,0.00639830142361112,0,4.591202364613e-05,4.591202364613e-05,0,0,0,0,0.000672188966888025,0.0270860678237884,0.00546343231329264,0,0,3.95793307294224e-05,0.00022956011823065,0,0,0,0.000154359389844748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538924345467425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875376224895164,2,0.0249044902811379,0.00119529578802856,0.113637408558683,4417.61191158402,4356.15736612948
"2015-2019","eeca",0.758580535513354,0.0556395211324444,0.001482873430397,5.2783819306965e-06,5.10243586633995e-05,0.00621349958138186,0,0.000122458460792159,0.000122458460792159,0,0,0,0,0.000469775991831988,0.0583741265411403,0.0165142976005058,0,0,0.000464497609901292,0,0,0,0,8.18149199257957e-05,0,0,0,0,0,0,0,0,0.000306146151980397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677594009031095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143970059718395,0,0.0307138807685303,0.00309841019331884,0.177782350680244,6662.00931597139,6532.82749778957
"1990-1994","eth_erit_dji",0.0106382978723404,0,0.98936170212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.1428571428571,67.1428571428571
"1995-1999","eth_erit_dji",0.000678886625933469,0.00475220638153428,0.842498302783435,0.00950441276306857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142566191446029,0,0.142566191446029,180.428571428571,210.428571428571
"2000-2004","eth_erit_dji",0.0146520146520147,0,0.926739926739927,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0.021978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732600732600733,0.0293040293040293,0,0.0183150183150183,0,0.0476190476190476,271,273
"2005-2009","eth_erit_dji",0.00172117039586919,0.00774526678141136,0.95697074010327,0,0,0,0,0,0,0,0,0,0,0,0.0232358003442341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232358003442341,0,0.00516351118760757,0.00516351118760757,0.0335628227194492,387.333333333333,387.333333333333
"2010-2014","eth_erit_dji",0.00595136881482741,0.00255058663492603,0.986396871280395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510117326985207,0,0.00510117326985207,392.066666666667,392.066666666667
"2015-2019","eth_erit_dji",0.00497141436738752,0.00372856077554064,0.986328610489684,0.00372856077554064,0,0,0,0,0,0,0,0,0,0,0.00124285359184688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124285359184688,0,0,0,0.00124285359184688,804.6,804.6
"1990-1994","india_nepal_sl",0.0217391304347826,0.0217391304347826,0.956521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23
"1995-1999","india_nepal_sl",0.00752508361204013,0.0989409141583055,0.884057971014493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00947603121516165,0,0.00947603121516165,358.8,358.8
"2000-2004","india_nepal_sl",0.0127225775049687,0.00456985249381447,0.977069615889026,0,0,0,0,0,0,0,0,0,0,0.00182523694279572,0,0,0,0,0.00040560820951016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223084515230588,0,0.00340710895988535,0,0.00563795411219123,1065.61428571429,1056.61428571429
"2005-2009","india_nepal_sl",0.0105234562032022,0.00965753773536852,0.970932305550368,0,0,0,0,0,0,0,0,0,0,0.000967791228755285,0,0,0,0,0.000407491043686436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137528227244172,0,0.00751141823861996,0,0.00888670051106168,1411.30952380952,1402.30952380952
"2010-2014","india_nepal_sl",0.0122606737853968,0.0272451755489892,0.914023576627487,0,0,0,0,0,0,0,0,0,0,0.000517182527505491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000517182527505491,0,0.039436891664052,0.00651649984656918,0.0464705740381267,1413.60952380952,1381.10952380952
"2015-2019","india_nepal_sl",0.00998309314869978,0.00724579341437888,0.944126881893567,0.00144915868287578,0,0.00289831736575155,0,0,0,0,0,0,0,0.0096610578858385,0.00434747604862732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140085339344658,0,0.0144915868287578,0.0057966347315031,0.0342967554947267,2074.66666666667,2070.16666666667
"1990-1994","latin_america",0.00136868418493146,0.818241281841869,0.036236269700598,0.00147396758377234,0.0837425682558046,0,0,0,0,0,0,0,0,0.000263208497102203,0,0,0,0,0,0,0,0,0,0,0.0162668481337442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00879868404598794,0,0,0,0,0,0,0.00563575840854129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309644990853756,0,0.0234981848969114,0.00447454445073745,0.0589372284330245,726.200167479579,730.628738908151
"1995-1999","latin_america",0.000146332328046174,0.83183697352947,0.0206043647122966,0.00101757249656724,0.102731709614701,0,0,0,0,0,0,0,0,5.62816646331437e-05,0.000117065862436939,0,0,0,0,0,0,0,0,0,0.00494165054337747,0,0,0,0,0.000292664656092347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313569274384658,0,0,0,0,0,0,0.00120508976038025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974844523076673,0,0.031266862443078,0.00264773964507478,0.0436630473189196,3386.16567974509,3416.87996545938
